id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1512297498630447105,1512297498630447105,2022-04-08 13:13:15 Malay Peninsula Standard Time,2022-04-08,13:13:15,+0800,265792154,diyanahamran,D,,Oh my goodness. The audacity. The inhumanity. I pray that this child is forever be protected!  ##Justiceforbella,en,[],[],[],0,0,1,['justiceforbella'],[],https://twitter.com/diyanahamran/status/1512297498630447105,False,https://twitter.com/abilsuhaimi/status/1512023594695806978,0,,,,,,,,[],,,,
1512297102830800900,1512297102830800900,2022-04-08 13:11:41 Malay Peninsula Standard Time,2022-04-08,13:11:41,+0800,908826456729382912,akualifla,Alif Mansor,,#Justiceforbella,und,[],[],[],0,0,0,['justiceforbella'],[],https://twitter.com/akualifla/status/1512297102830800900,False,https://twitter.com/abilsuhaimi/status/1512023594695806978,0,,,,,,,,[],,,,
1512296283985235973,1512296283985235973,2022-04-08 13:08:25 Malay Peninsula Standard Time,2022-04-08,13:08:25,+0800,1243047099765121024,syed_hamadi1,PU Hamadi,,"Aku harap , si gemok gedempol badak air yang seksa bella tu dapat hukuman paling berat . Dekat dalam tu , pastikan dia makan najis dia seperti mana dia buat kat bella . #Justiceforbella",in,[],[],[],0,0,3,['justiceforbella'],[],https://twitter.com/syed_hamadi1/status/1512296283985235973,False,,0,,,,,,,,[],,,,
1512296057727688712,1512296057727688712,2022-04-08 13:07:31 Malay Peninsula Standard Time,2022-04-08,13:07:31,+0800,155226317,azietahir,aziejelitas,,Sila ambik berat penderaan adik Bella. Daripada sibuk jual mask sirim yg tak ada faedah tu…Apa kata dibulan kulia ni jadila insan yg berguna pada rakyat…Sila bagi hukuman setimpal pada manusia bertopeng  tu…#Justiceforbella #kamitunggu,in,[],[],[],0,0,0,"['justiceforbella', 'kamitunggu']",[],https://twitter.com/azietahir/status/1512296057727688712,False,,0,,,,,,,,[],,,,
1512295929834995714,1512295929834995714,2022-04-08 13:07:01 Malay Peninsula Standard Time,2022-04-08,13:07:01,+0800,574329116,teyhahaddy,Barbie 🇵🇸,,Ini dah bukan manusia apatahlagi binatang. Ini iblis 🤬😢 #Justiceforbella,in,[],[],[],0,0,0,['justiceforbella'],[],https://twitter.com/teyhahaddy/status/1512295929834995714,False,https://twitter.com/abilsuhaimi/status/1512023594695806978,0,,,,,,,,[],,,,
1512295480176177152,1512295480176177152,2022-04-08 13:05:14 Malay Peninsula Standard Time,2022-04-08,13:05:14,+0800,769768489347272704,fadh_deela,Deela,,#Justiceforbella,und,[],[],[],0,0,0,['justiceforbella'],[],https://twitter.com/fadh_deela/status/1512295480176177152,False,https://twitter.com/abilsuhaimi/status/1512023594695806978,0,,,,,,,,[],,,,
1512295156614983680,1512295156614983680,2022-04-08 13:03:57 Malay Peninsula Standard Time,2022-04-08,13:03:57,+0800,1281971373133291520,gongzhuju,D.,,Allahu... sampai hati manusia ni. lagi teruk dari binatang.. #Justiceforbella,in,[],[],[],0,0,0,['justiceforbella'],[],https://twitter.com/gongzhuju/status/1512295156614983680,False,https://twitter.com/abilsuhaimi/status/1512023594695806978,0,,,,,,,,[],,,,
1512293857739763714,1512293857739763714,2022-04-08 12:58:47 Malay Peninsula Standard Time,2022-04-08,12:58:47,+0800,1170081853354594304,fantaoyen,Erin.SUNQuick 🔆 -BUYING BAN,,fvck. #justiceforbella people like this don't even deserve to live.,en,[],[],[],0,0,0,['justiceforbella'],[],https://twitter.com/fantaoyen/status/1512293857739763714,False,https://twitter.com/abilsuhaimi/status/1512023594695806978,0,,,,,,,,[],,,,
1512292885307162625,1512292885307162625,2022-04-08 12:54:55 Malay Peninsula Standard Time,2022-04-08,12:54:55,+0800,1175369659610087425,kiminoriii,kimi,,WTF #JusticeForBella  https://t.co/MU8trjx4qW,und,[],[],"['https://pbs.twimg.com/media/FPy-VWEVUAAA6im.jpg', 'https://pbs.twimg.com/media/FPy-VWPVcAE-vyX.jpg']",0,1,0,['justiceforbella'],[],https://twitter.com/kiminoriii/status/1512292885307162625,False,,1,https://pbs.twimg.com/media/FPy-VWEVUAAA6im.jpg,,,,,,,[],,,,
1512292804537450501,1512292804537450501,2022-04-08 12:54:36 Malay Peninsula Standard Time,2022-04-08,12:54:36,+0800,175797193,farahfutom,Farah Hassan,,"I truly believe in the power of doa (prayer).  I hope all of us will continue to make doa for Bella, all the abused, the innocent, the unfortunate, the sick, the incarcerated, Uyghur, Rohingya, Malaysia, Yemen, Syria, India &amp; those fighting their own demons.  #JusticeforBella",en,[],[],[],0,1,8,['justiceforbella'],[],https://twitter.com/FarahFutom/status/1512292804537450501,False,,0,,,,,,,,[],,,,
1512292655106981895,1512292655106981895,2022-04-08 12:54:00 Malay Peninsula Standard Time,2022-04-08,12:54:00,+0800,19176672,elleharis,MomofBoys,,#Justiceforbella the woman is sick. Sick!,en,[],[],[],0,0,0,['justiceforbella'],[],https://twitter.com/elleharis/status/1512292655106981895,False,https://twitter.com/abilsuhaimi/status/1512023594695806978,0,,,,,,,,[],,,,
1512292280350101510,1512292280350101510,2022-04-08 12:52:31 Malay Peninsula Standard Time,2022-04-08,12:52:31,+0800,1271360010153385985,__saloma,🌙,,Tak sanggup baca habis. Semoga pembangsat dan para pembelanya jalan terus ke Jahannam. #JusticeforBella,in,[],[],[],0,2,1,['justiceforbella'],[],https://twitter.com/__saloma/status/1512292280350101510,False,https://twitter.com/BursaBomoh/status/1512260208839790595,0,,,,,,,,[],,,,
1512292002146127872,1512292002146127872,2022-04-08 12:51:24 Malay Peninsula Standard Time,2022-04-08,12:51:24,+0800,955394013170823168,babypeachy7,Babypeachy7,,#Justiceforbella ya Allah kenapa wujud syaitan bertopengkan manusia ni 😭,in,[],[],[],0,0,0,['justiceforbella'],[],https://twitter.com/babypeachy7/status/1512292002146127872,False,https://twitter.com/abilsuhaimi/status/1512023594695806978,0,,,,,,,,[],,,,
1512291402641657856,1512291402641657856,2022-04-08 12:49:02 Malay Peninsula Standard Time,2022-04-08,12:49:02,+0800,58670775,ciksepul,_sepul_,,Terbaca pula ringkasan perbicaraan Adik Bella. Sungguh tak berperikemanusiaan si pelaku. 🧠 #Justiceforbella,in,[],[],[],0,0,0,['justiceforbella'],[],https://twitter.com/ciksepul/status/1512291402641657856,False,,0,,,,,,,,[],,,,
1512290811098316801,1512290811098316801,2022-04-08 12:46:41 Malay Peninsula Standard Time,2022-04-08,12:46:41,+0800,137292819,nanieylurviey,nanieydotcom🕊️ | TCA Peel,,Tak tahu otak pelaku ni macam mane.. 😡 #Justiceforbella,in,[],[],[],0,0,0,['justiceforbella'],[],https://twitter.com/nanieylurviey/status/1512290811098316801,False,https://twitter.com/abilsuhaimi/status/1512023594695806978,0,,,,,,,,[],,,,
1512290762351792133,1512290762351792133,2022-04-08 12:46:29 Malay Peninsula Standard Time,2022-04-08,12:46:29,+0800,1364521434320572418,rkivestudios_,althea⁷ 🫧,,#JusticeForBella,und,[],[],[],0,0,0,['justiceforbella'],[],https://twitter.com/rkivestudios_/status/1512290762351792133,False,https://twitter.com/cike_dot/status/1512085805745176580,0,,,,,,,,[],,,,
1512288032413855745,1512288032413855745,2022-04-08 12:35:38 Malay Peninsula Standard Time,2022-04-08,12:35:38,+0800,37830450,hyorei84,Lala Diwod,,#Justiceforbella,und,[],[],[],0,0,0,['justiceforbella'],[],https://twitter.com/hyorei84/status/1512288032413855745,False,https://twitter.com/abilsuhaimi/status/1512023594695806978,0,,,,,,,,[],,,,
1512287740989116418,1512287740989116418,2022-04-08 12:34:29 Malay Peninsula Standard Time,2022-04-08,12:34:29,+0800,2761536241,sundemunday,Sundemunday,,#Justiceforbella Semoga ada sinar harapan untuk kes adik bella ini . Perempuan jahat tu memang patut meringkuk dalam penjara . Dia tu bukan manusia mahupun haiwan . Jahat sangat jahat . Kejam sangat kejam . Moga ada keadilan untuk adik bella !!!!!!,in,[],[],[],0,0,0,['justiceforbella'],[],https://twitter.com/sundemunday/status/1512287740989116418,False,https://twitter.com/abilsuhaimi/status/1512023594695806978,0,,,,,,,,[],,,,
1512287517109747714,1512287517109747714,2022-04-08 12:33:35 Malay Peninsula Standard Time,2022-04-08,12:33:35,+0800,1190937670148489216,norashikinyuso2,keen🇲🇾🇸🇩,,#Justiceforbella,und,[],[],[],0,0,1,['justiceforbella'],[],https://twitter.com/norashikinyuso2/status/1512287517109747714,False,https://twitter.com/abilsuhaimi/status/1512023594695806978,0,,,,,,,,[],,,,
1512287319365095430,1512287319365095430,2022-04-08 12:32:48 Malay Peninsula Standard Time,2022-04-08,12:32:48,+0800,735437535917178880,haniaasukri,Haniaa 🌹,,Jahatnya Siti Bainun ni 😢 #Justiceforbella,in,[],[],[],0,0,1,['justiceforbella'],[],https://twitter.com/haniaasukri/status/1512287319365095430,False,,0,,,,,,,,[],,,,
1512287318186803203,1512287318186803203,2022-04-08 12:32:48 Malay Peninsula Standard Time,2022-04-08,12:32:48,+0800,1302620778077200384,namelessmangkuk,takde nama,,"tw // abuse , violence  why si abuser tu tak masuk penjara lagi?? kes ni dh viral dri tahun lepas lagi kan? 🤔 mcm mne si abuser tu terlepas? sape yg 'protect' the abuser tu?? #Justiceforbella",in,[],[],[],1,0,1,['justiceforbella'],[],https://twitter.com/namelessmangkuk/status/1512287318186803203,False,https://twitter.com/BursaBomoh/status/1512260208839790595,0,,,,,,,,[],,,,
1512287106886139907,1512287106886139907,2022-04-08 12:31:57 Malay Peninsula Standard Time,2022-04-08,12:31:57,+0800,1443106775352299521,anisuraya_,anisuraya_,,"I cry everytime, how can someone be so evil #Justiceforbella",en,[],[],[],0,0,0,['justiceforbella'],[],https://twitter.com/anisuraya_/status/1512287106886139907,False,https://twitter.com/abilsuhaimi/status/1512023594695806978,0,,,,,,,,[],,,,
1512287026972098562,1512287026972098562,2022-04-08 12:31:38 Malay Peninsula Standard Time,2022-04-08,12:31:38,+0800,414073367,cikwankembang,Efarizan Akmal,,#Justiceforbella,und,[],[],[],0,0,0,['justiceforbella'],[],https://twitter.com/cikwankembang/status/1512287026972098562,False,https://twitter.com/bursabomoh/status/1511947526601338881,0,,,,,,,,[],,,,
1512285886393688083,1512179345242324993,2022-04-08 12:27:06 Malay Peninsula Standard Time,2022-04-08,12:27:06,+0800,1493508116398620673,mrteddy_____,Ted Bear 🐻,,@Dwen54861938 @Change #Justiceforbella 💪🏽💪🏽💪🏽,und,[],[],[],0,0,1,['justiceforbella'],[],https://twitter.com/MrTeddy_____/status/1512285886393688083,False,,0,,,,,,,,"[{'screen_name': 'Dwen54861938', 'name': 'Dwen', 'id': '1405505002710323204'}, {'screen_name': 'Change', 'name': 'Change.org', 'id': '15947602'}]",,,,
1512285184355307521,1512262344344489987,2022-04-08 12:24:19 Malay Peninsula Standard Time,2022-04-08,12:24:19,+0800,1182151678704807936,physiomummy,Fiza Rashid,,"@akhifairuz_ Di hari Jumaat mulia ni, jom kita ramai2 doakan agar kes2 penganiayaan seperti kes Bella ni diadili dengan seadilnya.  #Justiceforbella",in,[],[],[],0,0,10,['justiceforbella'],[],https://twitter.com/physiomummy/status/1512285184355307521,False,,0,,,,,,,,"[{'screen_name': 'akhifairuz_', 'name': 'Akhi Fairuz Al-Jengkawi', 'id': '222633792'}]",,,,
1512284170294546432,1512284170294546432,2022-04-08 12:20:17 Malay Peninsula Standard Time,2022-04-08,12:20:17,+0800,1525320536,fuisachan,CHIBI95,,"Ade ya org sebegitu, Allahuakhbar 😭 #Justiceforbella",in,[],[],[],0,0,0,['justiceforbella'],[],https://twitter.com/fuisaChan/status/1512284170294546432,False,,0,,,,,,,,[],,,,
1512283848733696003,1512283848733696003,2022-04-08 12:19:01 Malay Peninsula Standard Time,2022-04-08,12:19:01,+0800,24705528,lilacfla,fake luktur,,Syed azmi masih credible ka? Dia penasihat. Bff sendiri buat hal. Harita ada bagi shade mcm truth x seperti yg kita nampak. So?  He can just say he also shocked and let the police investigate butttttt he is the advisor. Stained #Justiceforbella,in,[],[],[],1,0,2,['justiceforbella'],[],https://twitter.com/lilacfla/status/1512283848733696003,False,,0,,,,,,,,[],,,,
1512283809802502145,1512283809802502145,2022-04-08 12:18:51 Malay Peninsula Standard Time,2022-04-08,12:18:51,+0800,964854122015936513,elsiepaopao,slEEPy,,Tertuduh is so sick and disgusting. #Justiceforbella,en,[],[],[],0,0,0,['justiceforbella'],[],https://twitter.com/elsiepaopao/status/1512283809802502145,False,https://twitter.com/abilsuhaimi/status/1512023594695806978,0,,,,,,,,[],,,,
1512282947495534596,1512282947495534596,2022-04-08 12:15:26 Malay Peninsula Standard Time,2022-04-08,12:15:26,+0800,70404586,dedelbebel,신기방기뿡뿡방기 🐶,,😭 minta seksa yg aniaya bella tu mcm mana dia buat kat bella ! #Justiceforbella,in,[],[],[],0,0,0,['justiceforbella'],[],https://twitter.com/dedelbebel/status/1512282947495534596,False,https://twitter.com/BursaBomoh/status/1511947526601338881,0,,,,,,,,[],,,,
1512282273244418049,1512282273244418049,2022-04-08 12:12:45 Malay Peninsula Standard Time,2022-04-08,12:12:45,+0800,343069699,smileyfin,SmileyFin,,"#justiceforbella sila baca balik thread ni kpd yg terlepas, sedih ya amat :(",in,[],[],[],0,0,0,['justiceforbella'],[],https://twitter.com/smileyfin/status/1512282273244418049,False,https://twitter.com/akhifairuz_/status/1414471294255390727,0,,,,,,,,[],,,,
1512282162510278659,1512282162510278659,2022-04-08 12:12:19 Malay Peninsula Standard Time,2022-04-08,12:12:19,+0800,919925610465472518,chimneykook,강양이&뀨~,,"i really cannot kalau bab dera, buli etc ni where is humanity  #Justiceforbella",en,[],[],[],0,0,0,['justiceforbella'],[],https://twitter.com/chimneykook/status/1512282162510278659,False,https://twitter.com/abilsuhaimi/status/1512023594695806978,0,,,,,,,,[],,,,
1512281868288229378,1512281868288229378,2022-04-08 12:11:08 Malay Peninsula Standard Time,2022-04-08,12:11:08,+0800,858216693591556102,nafisatweets,🕊️,,#JusticeforBella it hurts differently when you have a downsydrome little sister too. Tak sanggup nak baca berita selanjutnya tentang penderaan yang dilakukan.,in,[],[],[],0,0,0,['justiceforbella'],[],https://twitter.com/nafisatweets/status/1512281868288229378,False,,0,,,,,,,,[],,,,
1512281487269236736,1512281487269236736,2022-04-08 12:09:38 Malay Peninsula Standard Time,2022-04-08,12:09:38,+0800,866616941670154240,zalifahhhhh,Z ˚ ༘♡ ⋆｡,,😭 kejam sgt ni Ya Allah. Semoga diberi keadilan kepada adik bella. Dan pelaku akan dapat balasan setimpal. #Justiceforbella,in,[],[],[],0,0,0,['justiceforbella'],[],https://twitter.com/zalifahhhhh/status/1512281487269236736,False,https://twitter.com/BursaBomoh/status/1512260208839790595,0,,,,,,,,[],,,,
1512281402045505546,1512281402045505546,2022-04-08 12:09:17 Malay Peninsula Standard Time,2022-04-08,12:09:17,+0800,331717277,dikapeppermint,🌱,,"I had to stop reading it halfway through, it’s so disturbing 😭 #Justiceforbella",en,[],[],[],0,0,1,['justiceforbella'],[],https://twitter.com/DikaPeppermint/status/1512281402045505546,False,https://twitter.com/abilsuhaimi/status/1512023594695806978,0,,,,,,,,[],,,,
1512281076860743684,1512281076860743684,2022-04-08 12:08:00 Malay Peninsula Standard Time,2022-04-08,12:08:00,+0800,1030405568295460864,ak_990i,Rーアルいいよ。,,#Justiceforbella,und,[],[],[],0,0,0,['justiceforbella'],[],https://twitter.com/AK_990i/status/1512281076860743684,False,https://twitter.com/BursaBomoh/status/1512260208839790595,0,,,,,,,,[],,,,
1512280702372712450,1512280702372712450,2022-04-08 12:06:30 Malay Peninsula Standard Time,2022-04-08,12:06:30,+0800,966375883,schashariff74,Scha MS,,#JusticeForBella,und,[],[],[],0,0,0,['justiceforbella'],[],https://twitter.com/schashariff74/status/1512280702372712450,False,https://twitter.com/abilsuhaimi/status/1512023594695806978,0,,,,,,,,[],,,,
1512280222246211587,1512280222246211587,2022-04-08 12:04:36 Malay Peninsula Standard Time,2022-04-08,12:04:36,+0800,430571449,rvzlee,rvzz🇵🇸🏴,,#Justiceforbella,und,[],[],[],0,0,0,['justiceforbella'],[],https://twitter.com/rvzlee/status/1512280222246211587,False,,0,,,,,,,,[],,,,
1512279801713029121,1512279801713029121,2022-04-08 12:02:56 Malay Peninsula Standard Time,2022-04-08,12:02:56,+0800,406372047,ziha2711,Z1h@,,#Justiceforbella,und,[],[],[],0,0,0,['justiceforbella'],[],https://twitter.com/Ziha2711/status/1512279801713029121,False,https://twitter.com/abilsuhaimi/status/1512023594695806978,0,,,,,,,,[],,,,
1512279388204974080,1512279388204974080,2022-04-08 12:01:17 Malay Peninsula Standard Time,2022-04-08,12:01:17,+0800,1313291433424502786,nainwoojongchan,Balqis,,Cant imagine the pain bella deal with. She’s even “special”. May Allah protect her from danger after this and may OKT get her “reward” from Allah #Justiceforbella,en,[],[],[],0,1,6,['justiceforbella'],[],https://twitter.com/nainwoojongchan/status/1512279388204974080,False,,0,,,,,,,,[],,,,
1512279091852226561,1512279091852226561,2022-04-08 12:00:06 Malay Peninsula Standard Time,2022-04-08,12:00:06,+0800,761598158,_khairunnajmi,Khairunnajmi Zakirin,,Bangsat. 😡 #Justiceforbella,in,[],[],[],0,0,0,['justiceforbella'],[],https://twitter.com/_khairunnajmi/status/1512279091852226561,False,https://twitter.com/abilsuhaimi/status/1512023594695806978,0,,,,,,,,[],,,,
1512279051758870530,1512279051758870530,2022-04-08 11:59:57 Malay Peninsula Standard Time,2022-04-08,11:59:57,+0800,964162400973766656,nistennn,|,,#Justiceforbella,und,[],[],[],0,0,0,['justiceforbella'],[],https://twitter.com/nistennn/status/1512279051758870530,False,https://twitter.com/BursaBomoh/status/1512260208839790595,0,,,,,,,,[],,,,
1512278527860969484,1512278527860969484,2022-04-08 11:57:52 Malay Peninsula Standard Time,2022-04-08,11:57:52,+0800,530879317,nfarahanim_,Farah Harun,,#Justiceforbella,und,[],[],[],0,0,0,['justiceforbella'],[],https://twitter.com/NFarahanim_/status/1512278527860969484,False,https://twitter.com/bursabomoh/status/1512260208839790595,0,,,,,,,,[],,,,
1512278473808969728,1512278473808969728,2022-04-08 11:57:39 Malay Peninsula Standard Time,2022-04-08,11:57:39,+0800,1253195974198964224,pixieesss,ɴɢᴇʟ🧚,,#Justiceforbella,und,[],[],[],0,0,0,['justiceforbella'],[],https://twitter.com/pixieesss/status/1512278473808969728,False,https://twitter.com/abilsuhaimi/status/1512023594695806978,0,,,,,,,,[],,,,
1512278369420804102,1512278369420804102,2022-04-08 11:57:14 Malay Peninsula Standard Time,2022-04-08,11:57:14,+0800,41772507,soulkrasty,Royal Vanilla STOP MRT3🇲🇾🪐,,#Justiceforbella barua betul tertuduh ni.,in,[],[],[],0,0,0,['justiceforbella'],[],https://twitter.com/soulkrasty/status/1512278369420804102,False,,0,,,,,,,,[],,,,
1512276749123346440,1512276749123346440,2022-04-08 11:50:48 Malay Peninsula Standard Time,2022-04-08,11:50:48,+0800,1699391096,fazeeratia,Tia,,Ya allah zalimnya buat Bella sampai macam ni. Supaya keadilan akan tertegak untuk Bella 🥺 #Justiceforbella,in,[],[],[],0,1,1,['justiceforbella'],[],https://twitter.com/fazeeratia/status/1512276749123346440,False,https://twitter.com/bursabomoh/status/1512260208839790595,0,,,,,,,,[],,,,
1512276242401140739,1512276242401140739,2022-04-08 11:48:47 Malay Peninsula Standard Time,2022-04-08,11:48:47,+0800,3272067174,pf97_,🇵🇸••ڤوترا••🇲🇾,,#Justiceforbella since:2022-04-07_15:47:44_UTC,tl,[],[],[],0,0,1,['justiceforbella'],[],https://twitter.com/PF97_/status/1512276242401140739,False,,0,,,,,,,,[],,,,
1512275991514648576,1512275991514648576,2022-04-08 11:47:47 Malay Peninsula Standard Time,2022-04-08,11:47:47,+0800,1440253888163053574,jeonginnskiz,iliy☻🔩venom🕸️,,#Justiceforbella,und,[],[],[],0,0,0,['justiceforbella'],[],https://twitter.com/jeonginnskiz/status/1512275991514648576,False,https://twitter.com/abilsuhaimi/status/1512034561479540745,0,,,,,,,,[],,,,
1512275426307362821,1512023594695806978,2022-04-08 11:45:33 Malay Peninsula Standard Time,2022-04-08,11:45:33,+0800,1325468057758699520,jineclairs,jimin ost¹¹⁰,,@abilsuhaimi #Justiceforbella,und,[],[],[],0,1,0,['justiceforbella'],[],https://twitter.com/jineclairs/status/1512275426307362821,False,,0,,,,,,,,"[{'screen_name': 'abilsuhaimi', 'name': 'Nabila Huda', 'id': '36322139'}]",,,,
1512274071245189120,1512274071245189120,2022-04-08 11:40:09 Malay Peninsula Standard Time,2022-04-08,11:40:09,+0800,236484785,muraimalaysia,Murai MY,,Dipaksa Makan Najis? 10 Fakta Baru Kes Penderaan Bella &amp; Netizen Luah Rasa Tak Puas Hati via @muraimalaysia #justiceforbella #sitibainun  https://t.co/rX4RytSEg3,in,"[{'screen_name': 'muraimalaysia', 'name': 'murai my', 'id': '236484785'}]",['https://murai.my/2022/143324/fakta-baru-siti-bainun-adik-bella-justiceforbella/'],[],0,0,0,"['justiceforbella', 'sitibainun']",[],https://twitter.com/MuraiMalaysia/status/1512274071245189120,False,,0,,,,,,,,[],,,,
1512274060658454533,1512274060658454533,2022-04-08 11:40:07 Malay Peninsula Standard Time,2022-04-08,11:40:07,+0800,1376377119224160261,elyssanik,elys,, https://t.co/h6MWNfd9cN #Justiceforbella,und,[],['https://chng.it/cYSBRDMCjV'],[],0,0,0,['justiceforbella'],[],https://twitter.com/ElyssaNik/status/1512274060658454533,False,,0,,,,,,,,[],,,,
1512274004500889600,1512274004500889600,2022-04-08 11:39:54 Malay Peninsula Standard Time,2022-04-08,11:39:54,+0800,1201096782630883328,nanaxolovelyssa,lyly,, https://t.co/qfubZczfTD #Justiceforbella,und,[],['https://chng.it/cYSBRDMCjV'],[],0,0,0,['justiceforbella'],[],https://twitter.com/nanaxolovelyssa/status/1512274004500889600,False,,0,,,,,,,,[],,,,
1512273983609393152,1512273983609393152,2022-04-08 11:39:49 Malay Peninsula Standard Time,2022-04-08,11:39:49,+0800,1721969359,leppopopo,Hayabusett !,,"Kalau tak ada liputan media, kita ada liputan Twitter #Justiceforbella    https://t.co/FCVe2Y17zG",in,[],['https://www.facebook.com/115189613719682/posts/471017658136874/'],[],0,0,0,['justiceforbella'],[],https://twitter.com/Leppopopo/status/1512273983609393152,False,,0,,,,,,,,[],,,,
1512273976331964416,1512273976331964416,2022-04-08 11:39:47 Malay Peninsula Standard Time,2022-04-08,11:39:47,+0800,1933144208,sopheaxxi,elyyysssa ♔,, https://t.co/z3eUo9asti #Justiceforbella,und,[],['https://chng.it/cYSBRDMCjV'],[],0,0,0,['justiceforbella'],[],https://twitter.com/sopheaxxi/status/1512273976331964416,False,,0,,,,,,,,[],,,,
1512273201736216576,1512273201736216576,2022-04-08 11:36:42 Malay Peninsula Standard Time,2022-04-08,11:36:42,+0800,632904569,dnlzrf,Danial Zarif Razak,,#Justiceforbella …semoga gemok tu dapat hukuman setimpal..simbah air panas balik dekat mulut die😊,in,[],[],[],1,0,0,['justiceforbella'],[],https://twitter.com/dnlZRF/status/1512273201736216576,False,,0,,,,,,,,[],,,,
1512273179984629761,1512273179984629761,2022-04-08 11:36:37 Malay Peninsula Standard Time,2022-04-08,11:36:37,+0800,1280926423805394944,itsteapot__,itsteapot,,been one year since we acknowledged such traumatic events Bella had to face while living with an abuser. May God bless our poor sweet Bella😢  #Justiceforbella,en,[],[],[],0,0,0,['justiceforbella'],[],https://twitter.com/itsteapot__/status/1512273179984629761,False,,0,,,,,,,,[],,,,
1512272456563986436,1512272456563986436,2022-04-08 11:33:44 Malay Peninsula Standard Time,2022-04-08,11:33:44,+0800,372150537,itsarinamin,arina 🏴,,Kalau Bainun tu tak didapati bersalah aku tak tau la nak cakap apa dah. Binatang pun tak buat macam ni.  #Justiceforbella,in,[],[],[],0,1,1,['justiceforbella'],[],https://twitter.com/itsarinamin/status/1512272456563986436,False,https://twitter.com/BursaBomoh/status/1512260208839790595,0,,,,,,,,[],,,,
1512272303979401221,1512272303979401221,2022-04-08 11:33:08 Malay Peninsula Standard Time,2022-04-08,11:33:08,+0800,1021950014,laylabalqis,balqis,,Bijj u eat a whole damn cow? #Justiceforbella  https://t.co/xDlPc6KYnc,nl,[],[],['https://pbs.twimg.com/media/FPyrpVkaQAUsQpY.jpg'],1,0,2,['justiceforbella'],[],https://twitter.com/laylabalqis/status/1512272303979401221,False,,1,https://pbs.twimg.com/media/FPyrpVkaQAUsQpY.jpg,,,,,,,[],,,,
1512272243015192580,1512272243015192580,2022-04-08 11:32:54 Malay Peninsula Standard Time,2022-04-08,11:32:54,+0800,737594293842411521,nabhsm,meknab,,Astaghfirullah hal azim  #Justiceforbella,in,[],[],[],0,0,1,['justiceforbella'],[],https://twitter.com/nabhsm/status/1512272243015192580,False,https://twitter.com/abilsuhaimi/status/1512034561479540745,0,,,,,,,,[],,,,
1512269979785510925,1512269979785510925,2022-04-08 11:23:54 Malay Peninsula Standard Time,2022-04-08,11:23:54,+0800,734970762994425856,miraidani,Mira Idani 🇲🇾💜,,Retweeting again for those who are not aware with the case.  #Justiceforbella,en,[],[],[],0,173,165,['justiceforbella'],[],https://twitter.com/miraidani/status/1512269979785510925,False,https://twitter.com/akhifairuz_/status/1414471294255390727,0,,,,,,,,[],,,,
1512269619771641856,1512269619771641856,2022-04-08 11:22:28 Malay Peninsula Standard Time,2022-04-08,11:22:28,+0800,916148869,_nurmohamad,AFIQAH,,"Oh, lepas tu yg sorang lagi tu pula mengaku takde kaitan~ laaa… habis tu apa function awak bang sebagai ACTIVIST? “Biar polis &amp; pihak bertanggungjawab jalankan tugas mereka..” mudahnya kerja awak bang🖕🏾   #Justiceforbella",in,[],[],[],0,0,1,['justiceforbella'],[],https://twitter.com/_NurMohamad/status/1512269619771641856,False,,0,,,,,,,,[],,,,
1512268875400101893,1512268875400101893,2022-04-08 11:19:31 Malay Peninsula Standard Time,2022-04-08,11:19:31,+0800,916148869,_nurmohamad,AFIQAH,,"Kak, awak dah la buka pusat kebajikan tu secara HARAM (tak berdaftar…) lepas tu awak dera + buli OKU! Seronok ye awak punya hidup! #Justiceforbella",in,[],[],[],0,0,1,['justiceforbella'],[],https://twitter.com/_NurMohamad/status/1512268875400101893,False,,0,,,,,,,,[],,,,
1512268722802937856,1512268722802937856,2022-04-08 11:18:54 Malay Peninsula Standard Time,2022-04-08,11:18:54,+0800,1143883990215999489,orkedpadil,🤖MIRZAMIKAFAREEZA🏴,,Done!!Let’s sign the petition people!! #Justiceforbella,en,[],[],[],0,0,2,['justiceforbella'],[],https://twitter.com/OrkedPadil/status/1512268722802937856,False,https://twitter.com/abilsuhaimi/status/1512033875719258113,0,,,,,,,,[],,,,
1512268165849710597,1512268165849710597,2022-04-08 11:16:41 Malay Peninsula Standard Time,2022-04-08,11:16:41,+0800,1278040222597476352,renxistella,stella,,#Justiceforbella sick,en,[],[],[],0,0,1,['justiceforbella'],[],https://twitter.com/renxistella/status/1512268165849710597,False,https://twitter.com/abilsuhaimi/status/1512023594695806978,0,,,,,,,,[],,,,
1512267587865903104,1512267587865903104,2022-04-08 11:14:24 Malay Peninsula Standard Time,2022-04-08,11:14:24,+0800,1204495224,senpaifa,Aifa,,Syed Azmi better spit out whatever he knows. Im baffled with what happened to the poor soul 😭 #Justiceforbella,en,[],[],[],0,0,5,['justiceforbella'],[],https://twitter.com/senpaifa/status/1512267587865903104,False,,0,,,,,,,,[],,,,
